売上年月日,社員番号,社員名,役職,部門番号,部門名,担当エリア,顧客番号,顧客名,売上金額
2013-03-30,275,Michael G Blythe,Sales Representative,010,Sales,Northeast,29523,The Gear Store,69705.7546
2013-03-30,275,Michael G Blythe,Sales Representative,010,Sales,Northeast,29819,The Accessories Store,600.2625
2013-04-30,275,Michael G Blythe,Sales Representative,010,Sales,Northeast,30003,Practical Bike Supply Company,1297.8409
2013-04-30,275,Michael G Blythe,Sales Representative,010,Sales,Northeast,29508,Mountain Toy Store,523.788
2013-04-30,275,Michael G Blythe,Sales Representative,010,Sales,Northeast,30118,World of Bikes,38382.5083
2013-04-30,275,Michael G Blythe,Sales Representative,010,Sales,Northeast,29535,Grand Bicycle Stores,418.512
2013-04-30,275,Michael G Blythe,Sales Representative,010,Sales,Northeast,29486,Riders Company,47192.4665
2013-04-30,275,Michael G Blythe,Sales Representative,010,Sales,Northeast,29663,Local Hardware Factory,10763.151
2013-04-30,275,Michael G Blythe,Sales Representative,010,Sales,Northeast,29651,Good Bike Shop,44541.9552
2013-04-30,275,Michael G Blythe,Sales Representative,010,Sales,Northeast,30046,Extraordinary Bike Works,27105.9276
2013-04-30,275,Michael G Blythe,Sales Representative,010,Sales,Northeast,30008,Friendly Neighborhood Bikes,68.382
2013-04-30,275,Michael G Blythe,Sales Representative,010,Sales,Northeast,29492,Valley Bicycle Specialists,2232.8181
2013-04-30,275,Michael G Blythe,Sales Representative,010,Sales,Northeast,30106,Solid Bike Parts,5835.6552
2013-04-30,275,Michael G Blythe,Sales Representative,010,Sales,Northeast,29954,Elite Bikes,43678.96
2013-04-30,275,Michael G Blythe,Sales Representative,010,Sales,Northeast,29574,Third Bike Store,2458.6124
2013-04-30,275,Michael G Blythe,Sales Representative,010,Sales,Northeast,29962,Fitness Hotel,573.9927
2013-04-30,275,Michael G Blythe,Sales Representative,010,Sales,Northeast,29702,Paint Supply,36204.2021
2013-04-30,275,Michael G Blythe,Sales Representative,010,Sales,Northeast,29637,Advanced Bike Components,39230.5508
2013-04-30,275,Michael G Blythe,Sales Representative,010,Sales,Northeast,29956,Chic Department Stores,25585.0564
2013-04-30,275,Michael G Blythe,Sales Representative,010,Sales,Northeast,29635,Responsible Bike Dealers,1493.9703
2013-05-30,275,Michael G Blythe,Sales Representative,010,Sales,Northeast,30039,Gift and Toy Store,5824.4177
2013-05-30,275,Michael G Blythe,Sales Representative,010,Sales,Northeast,29591,Best o' Bikes,4805.5328
2013-05-30,275,Michael G Blythe,Sales Representative,010,Sales,Northeast,29827,First Bike Store,71513.4488
2013-05-30,275,Michael G Blythe,Sales Representative,010,Sales,Northeast,29772,Modular Cycle Systems,60843.8315
2013-05-30,275,Michael G Blythe,Sales Representative,010,Sales,Northeast,29654,This Area Sporting Goods,5156.682
2013-05-30,275,Michael G Blythe,Sales Representative,010,Sales,Northeast,29850,All Seasons Sports Supply,2232.84
2013-05-30,275,Michael G Blythe,Sales Representative,010,Sales,Northeast,29570,Grease and Oil Products Company,7009.1177
2013-05-30,275,Michael G Blythe,Sales Representative,010,Sales,Northeast,29646,Fitness Toy Store,90421.7887
2013-05-30,275,Michael G Blythe,Sales Representative,010,Sales,Northeast,29920,Specialty Sports Store,484.632
2013-06-30,275,Michael G Blythe,Sales Representative,010,Sales,Northeast,29764,Social Activities Club,323.994
2013-06-30,275,Michael G Blythe,Sales Representative,010,Sales,Northeast,30117,Totes & Baskets Company,78790.812
2013-06-30,275,Michael G Blythe,Sales Representative,010,Sales,Northeast,29524,Immense Manufacturing Company,52140.0648
2013-06-30,275,Michael G Blythe,Sales Representative,010,Sales,Northeast,30055,Bicycle Lines Distributors,51742.386
2013-06-30,275,Michael G Blythe,Sales Representative,010,Sales,Northeast,30023,Orange Bicycle Company,2342.5409
2013-06-30,275,Michael G Blythe,Sales Representative,010,Sales,Northeast,29848,Little Bicycle Supply Shop,2751.624
2013-06-30,275,Michael G Blythe,Sales Representative,010,Sales,Northeast,29593,Client Discount Store,7262.256
2013-06-30,275,Michael G Blythe,Sales Representative,010,Sales,Northeast,29569,Travel Systems,3669.516
2013-06-30,275,Michael G Blythe,Sales Representative,010,Sales,Northeast,30035,Maintenance and Repair for Bicycles,1580.0004
2013-06-30,275,Michael G Blythe,Sales Representative,010,Sales,Northeast,29523,The Gear Store,43997.5604
2013-06-30,275,Michael G Blythe,Sales Representative,010,Sales,Northeast,29792,Genial Bike Associates,55934.058
2013-06-30,275,Michael G Blythe,Sales Representative,010,Sales,Northeast,30095,Swift Cycles,37414.848
2013-06-30,275,Michael G Blythe,Sales Representative,010,Sales,Northeast,29616,Sheet Metal Manufacturing,72616.5242
2013-06-30,275,Michael G Blythe,Sales Representative,010,Sales,Northeast,29732,Satin Finish Company,33634.68
2013-06-30,275,Michael G Blythe,Sales Representative,010,Sales,Northeast,30061,Big Cycle Mall,5270.5524
2013-06-30,275,Michael G Blythe,Sales Representative,010,Sales,Northeast,29819,The Accessories Store,326.742
2013-07-31,275,Michael G Blythe,Sales Representative,010,Sales,Northeast,29508,Mountain Toy Store,1182.894
2013-07-31,275,Michael G Blythe,Sales Representative,010,Sales,Northeast,30118,World of Bikes,44021.7035
2013-07-31,275,Michael G Blythe,Sales Representative,010,Sales,Northeast,29943,Two-Seater Bikes,1525.8048
2013-07-31,275,Michael G Blythe,Sales Representative,010,Sales,Northeast,29535,Grand Bicycle Stores,158.43
2013-07-31,275,Michael G Blythe,Sales Representative,010,Sales,Northeast,29486,Riders Company,34891.325
2013-07-31,275,Michael G Blythe,Sales Representative,010,Sales,Northeast,29651,Good Bike Shop,33592.044
2013-07-31,275,Michael G Blythe,Sales Representative,010,Sales,Northeast,29902,Beneficial Exercises and Activities,858.9
2013-07-31,275,Michael G Blythe,Sales Representative,010,Sales,Northeast,29492,Valley Bicycle Specialists,48717.09
2013-07-31,275,Michael G Blythe,Sales Representative,010,Sales,Northeast,29702,Paint Supply,51395.322
2013-07-31,275,Michael G Blythe,Sales Representative,010,Sales,Northeast,30008,Friendly Neighborhood Bikes,2224.338
2013-07-31,275,Michael G Blythe,Sales Representative,010,Sales,Northeast,29738,Sleek Bikes ,62895.5616
2013-07-31,275,Michael G Blythe,Sales Representative,010,Sales,Northeast,29962,Fitness Hotel,1020.594
2013-07-31,275,Michael G Blythe,Sales Representative,010,Sales,Northeast,29948,Town Industries,4441.4448
2013-07-31,275,Michael G Blythe,Sales Representative,010,Sales,Northeast,29553,Unsurpassed Bikes,1667.94
2013-07-31,275,Michael G Blythe,Sales Representative,010,Sales,Northeast,29574,Third Bike Store,710.376
2013-07-31,275,Michael G Blythe,Sales Representative,010,Sales,Northeast,29635,Responsible Bike Dealers,1915.542
2013-07-31,275,Michael G Blythe,Sales Representative,010,Sales,Northeast,29854,Local Sales and Rental,1669.032
2013-07-31,275,Michael G Blythe,Sales Representative,010,Sales,Northeast,29956,Chic Department Stores,61251.456
2013-07-31,275,Michael G Blythe,Sales Representative,010,Sales,Northeast,29637,Advanced Bike Components,68906.6458
2013-07-31,275,Michael G Blythe,Sales Representative,010,Sales,Northeast,30046,Extraordinary Bike Works,106929.5461
2013-08-30,275,Michael G Blythe,Sales Representative,010,Sales,Northeast,29772,Modular Cycle Systems,61119.642
2013-08-30,275,Michael G Blythe,Sales Representative,010,Sales,Northeast,30039,Gift and Toy Store,7137.036
2013-08-30,275,Michael G Blythe,Sales Representative,010,Sales,Northeast,29591,Best o' Bikes,3605.214
2013-08-30,275,Michael G Blythe,Sales Representative,010,Sales,Northeast,29827,First Bike Store,67686.0209
2013-08-30,275,Michael G Blythe,Sales Representative,010,Sales,Northeast,29850,All Seasons Sports Supply,2178.54
2013-08-30,275,Michael G Blythe,Sales Representative,010,Sales,Northeast,29646,Fitness Toy Store,62744.624
2013-08-30,275,Michael G Blythe,Sales Representative,010,Sales,Northeast,29570,Grease and Oil Products Company,9679.596
2013-08-30,275,Michael G Blythe,Sales Representative,010,Sales,Northeast,29654,This Area Sporting Goods,7556.874
2013-08-30,275,Michael G Blythe,Sales Representative,010,Sales,Northeast,29920,Specialty Sports Store,475.29
2013-09-30,275,Michael G Blythe,Sales Representative,010,Sales,Northeast,30117,Totes & Baskets Company,76571.586
2013-09-30,275,Michael G Blythe,Sales Representative,010,Sales,Northeast,30055,Bicycle Lines Distributors,40438.7655
2013-09-30,275,Michael G Blythe,Sales Representative,010,Sales,Northeast,29524,Immense Manufacturing Company,63878.778
2013-09-30,275,Michael G Blythe,Sales Representative,010,Sales,Northeast,30023,Orange Bicycle Company,417.774
2013-09-30,275,Michael G Blythe,Sales Representative,010,Sales,Northeast,29569,Travel Systems,4465.518
2013-09-30,275,Michael G Blythe,Sales Representative,010,Sales,Northeast,29848,Little Bicycle Supply Shop,202.332
2013-09-30,275,Michael G Blythe,Sales Representative,010,Sales,Northeast,29792,Genial Bike Associates,40829.652
2013-09-30,275,Michael G Blythe,Sales Representative,010,Sales,Northeast,30095,Swift Cycles,32632.896
2013-09-30,275,Michael G Blythe,Sales Representative,010,Sales,Northeast,29523,The Gear Store,33951.63
2013-09-30,275,Michael G Blythe,Sales Representative,010,Sales,Northeast,29732,Satin Finish Company,44595.3
2013-09-30,275,Michael G Blythe,Sales Representative,010,Sales,Northeast,29593,Client Discount Store,5324.208
2013-09-30,275,Michael G Blythe,Sales Representative,010,Sales,Northeast,29583,Lots of Bikes Storehouse,158.43
2013-09-30,275,Michael G Blythe,Sales Representative,010,Sales,Northeast,29616,Sheet Metal Manufacturing,53900.4608
2013-09-30,275,Michael G Blythe,Sales Representative,010,Sales,Northeast,29866,Rental Bikes,323.994
2013-09-30,275,Michael G Blythe,Sales Representative,010,Sales,Northeast,30061,Big Cycle Mall,3588.678
2013-09-30,275,Michael G Blythe,Sales Representative,010,Sales,Northeast,30035,Maintenance and Repair for Bicycles,5721.768
2013-10-30,275,Michael G Blythe,Sales Representative,010,Sales,Northeast,29902,Beneficial Exercises and Activities,37.254
2013-10-30,275,Michael G Blythe,Sales Representative,010,Sales,Northeast,30118,World of Bikes,35758.356
2013-10-30,275,Michael G Blythe,Sales Representative,010,Sales,Northeast,29535,Grand Bicycle Stores,218.454
2013-10-30,275,Michael G Blythe,Sales Representative,010,Sales,Northeast,29486,Riders Company,27951.6011
2013-10-30,275,Michael G Blythe,Sales Representative,010,Sales,Northeast,29508,Mountain Toy Store,356.898
2013-10-30,275,Michael G Blythe,Sales Representative,010,Sales,Northeast,29651,Good Bike Shop,35390.406
2013-10-30,275,Michael G Blythe,Sales Representative,010,Sales,Northeast,29659,Genuine Bike Shop,356.898
2013-10-30,275,Michael G Blythe,Sales Representative,010,Sales,Northeast,29743,Summer Sports Place,16.272
2013-10-30,275,Michael G Blythe,Sales Representative,010,Sales,Northeast,29872,A Great Bicycle Company,37.254
2013-10-30,275,Michael G Blythe,Sales Representative,010,Sales,Northeast,29637,Advanced Bike Components,33726.9563
2013-10-30,275,Michael G Blythe,Sales Representative,010,Sales,Northeast,29702,Paint Supply,30541.146
2013-10-30,275,Michael G Blythe,Sales Representative,010,Sales,Northeast,30008,Friendly Neighborhood Bikes,1502.976
2013-10-30,275,Michael G Blythe,Sales Representative,010,Sales,Northeast,29854,Local Sales and Rental,1047.756
2013-10-30,275,Michael G Blythe,Sales Representative,010,Sales,Northeast,29956,Chic Department Stores,39723.714
2013-10-30,275,Michael G Blythe,Sales Representative,010,Sales,Northeast,29574,Third Bike Store,1715.562
2013-10-30,275,Michael G Blythe,Sales Representative,010,Sales,Northeast,29738,Sleek Bikes ,44500.45
2013-10-30,275,Michael G Blythe,Sales Representative,010,Sales,Northeast,29553,Unsurpassed Bikes,6784.296
2013-10-30,275,Michael G Blythe,Sales Representative,010,Sales,Northeast,29962,Fitness Hotel,404.664
2013-10-30,275,Michael G Blythe,Sales Representative,010,Sales,Northeast,29635,Responsible Bike Dealers,2294.298
2013-10-30,275,Michael G Blythe,Sales Representative,010,Sales,Northeast,29492,Valley Bicycle Specialists,37209.6
2013-10-30,275,Michael G Blythe,Sales Representative,010,Sales,Northeast,30046,Extraordinary Bike Works,68640.1406
2013-11-30,275,Michael G Blythe,Sales Representative,010,Sales,Northeast,30039,Gift and Toy Store,6899.304
2013-11-30,275,Michael G Blythe,Sales Representative,010,Sales,Northeast,29827,First Bike Store,61946.28
2013-11-30,275,Michael G Blythe,Sales Representative,010,Sales,Northeast,29772,Modular Cycle Systems,56181.095
2013-11-30,275,Michael G Blythe,Sales Representative,010,Sales,Northeast,29654,This Area Sporting Goods,1880.922
2013-11-30,275,Michael G Blythe,Sales Representative,010,Sales,Northeast,29974,Yellow Bicycle Company,41.994
2013-11-30,275,Michael G Blythe,Sales Representative,010,Sales,Northeast,29591,Best o' Bikes,4443.726
2013-11-30,275,Michael G Blythe,Sales Representative,010,Sales,Northeast,29570,Grease and Oil Products Company,3263.346
2013-11-30,275,Michael G Blythe,Sales Representative,010,Sales,Northeast,29850,All Seasons Sports Supply,2159.352
2013-11-30,275,Michael G Blythe,Sales Representative,010,Sales,Northeast,29920,Specialty Sports Store,38.1
2013-11-30,275,Michael G Blythe,Sales Representative,010,Sales,Northeast,29646,Fitness Toy Store,25065.096
2013-12-31,275,Michael G Blythe,Sales Representative,010,Sales,Northeast,29524,Immense Manufacturing Company,32133.228
2013-12-31,275,Michael G Blythe,Sales Representative,010,Sales,Northeast,29569,Travel Systems,293.178
2013-12-31,275,Michael G Blythe,Sales Representative,010,Sales,Northeast,29593,Client Discount Store,5531.802
2013-12-31,275,Michael G Blythe,Sales Representative,010,Sales,Northeast,29764,Social Activities Club,672.294
2013-12-31,275,Michael G Blythe,Sales Representative,010,Sales,Northeast,30055,Bicycle Lines Distributors,29585.16
2013-12-31,275,Michael G Blythe,Sales Representative,010,Sales,Northeast,30117,Totes & Baskets Company,73270.506
2013-12-31,275,Michael G Blythe,Sales Representative,010,Sales,Northeast,30023,Orange Bicycle Company,162.846
2013-12-31,275,Michael G Blythe,Sales Representative,010,Sales,Northeast,30035,Maintenance and Repair for Bicycles,5020.236
2013-12-31,275,Michael G Blythe,Sales Representative,010,Sales,Northeast,29792,Genial Bike Associates,24667.062
2013-12-31,275,Michael G Blythe,Sales Representative,010,Sales,Northeast,29523,The Gear Store,46031.082
2013-12-31,275,Michael G Blythe,Sales Representative,010,Sales,Northeast,30061,Big Cycle Mall,1875.852
2013-12-31,275,Michael G Blythe,Sales Representative,010,Sales,Northeast,30095,Swift Cycles,27709.218
2013-12-31,275,Michael G Blythe,Sales Representative,010,Sales,Northeast,29732,Satin Finish Company,24142.512
2013-12-31,275,Michael G Blythe,Sales Representative,010,Sales,Northeast,29616,Sheet Metal Manufacturing,47450.61
2014-01-29,275,Michael G Blythe,Sales Representative,010,Sales,Northeast,29486,Riders Company,23388.9006
2014-01-29,275,Michael G Blythe,Sales Representative,010,Sales,Northeast,29651,Good Bike Shop,37520.64
2014-01-29,275,Michael G Blythe,Sales Representative,010,Sales,Northeast,29508,Mountain Toy Store,1466.01
2014-01-29,275,Michael G Blythe,Sales Representative,010,Sales,Northeast,30118,World of Bikes,24253.362
2014-01-29,275,Michael G Blythe,Sales Representative,010,Sales,Northeast,29902,Beneficial Exercises and Activities,24.294
2014-01-29,275,Michael G Blythe,Sales Representative,010,Sales,Northeast,29943,Two-Seater Bikes,602.346
2014-01-29,275,Michael G Blythe,Sales Representative,010,Sales,Northeast,30046,Extraordinary Bike Works,39215.4278
2014-01-29,275,Michael G Blythe,Sales Representative,010,Sales,Northeast,29948,Town Industries,31.584
2014-01-29,275,Michael G Blythe,Sales Representative,010,Sales,Northeast,29553,Unsurpassed Bikes,9197.118
2014-01-29,275,Michael G Blythe,Sales Representative,010,Sales,Northeast,29738,Sleek Bikes ,28262.328
2014-01-29,275,Michael G Blythe,Sales Representative,010,Sales,Northeast,29535,Grand Bicycle Stores,2783.988
2014-01-29,275,Michael G Blythe,Sales Representative,010,Sales,Northeast,29574,Third Bike Store,1352.676
2014-01-29,275,Michael G Blythe,Sales Representative,010,Sales,Northeast,29962,Fitness Hotel,10.788
2014-01-29,275,Michael G Blythe,Sales Representative,010,Sales,Northeast,29702,Paint Supply,22138.848
2014-01-29,275,Michael G Blythe,Sales Representative,010,Sales,Northeast,30008,Friendly Neighborhood Bikes,4298.958
2014-01-29,275,Michael G Blythe,Sales Representative,010,Sales,Northeast,29637,Advanced Bike Components,13067.0107
2014-01-29,275,Michael G Blythe,Sales Representative,010,Sales,Northeast,29492,Valley Bicycle Specialists,13768.02
2014-01-29,275,Michael G Blythe,Sales Representative,010,Sales,Northeast,29854,Local Sales and Rental,1466.13
2014-01-29,275,Michael G Blythe,Sales Representative,010,Sales,Northeast,29635,Responsible Bike Dealers,1502.976
2014-01-29,275,Michael G Blythe,Sales Representative,010,Sales,Northeast,29956,Chic Department Stores,23774.136
2014-03-01,275,Michael G Blythe,Sales Representative,010,Sales,Northeast,30039,Gift and Toy Store,7501.722
2014-03-01,275,Michael G Blythe,Sales Representative,010,Sales,Northeast,29591,Best o' Bikes,5665.788
